"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Sargent","ND","38081","=""38081""","3822","2019-2023","2022","Census","United States"
"County","Sheridan","ND","38083","=""38083""","1327","2019-2023","2022","Census","United States"
"County","Sioux","ND","38085","=""38085""","3789","2019-2023","2022","Census","United States"
"County","Slope","ND","38087","=""38087""","795","2019-2023","2022","Census","United States"
"County","Stark","ND","38089","=""38089""","33116","2019-2023","2022","Census","United States"
"County","Steele","ND","38091","=""38091""","1731","2019-2023","2022","Census","United States"
"County","Stutsman","ND","38093","=""38093""","21525","2019-2023","2022","Census","United States"
"County","Towner","ND","38095","=""38095""","2113","2019-2023","2022","Census","United States"
"County","Traill","ND","38097","=""38097""","7980","2019-2023","2022","Census","United States"
"County","Walsh","ND","38099","=""38099""","10488","2019-2023","2022","Census","United States"
"County","Ward","ND","38101","=""38101""","69232","2019-2023","2022","Census","United States"
"County","Wells","ND","38103","=""38103""","3942","2019-2023","2022","Census","United States"
"County","Williams","ND","38105","=""38105""","39368","2019-2023","2022","Census","United States"
"County","Adams","OH","39001","=""39001""","27510","2019-2023","2022","Census","United States"
"County","Allen","OH","39003","=""39003""","101685","2019-2023","2022","Census","United States"
"County","Ashland","OH","39005","=""39005""","52296","2019-2023","2022","Census","United States"
"County","Ashtabula","OH","39007","=""39007""","97343","2019-2023","2022","Census","United States"
"County","Athens","OH","39009","=""39009""","61573","2019-2023","2022","Census","United States"
"County","Auglaize","OH","39011","=""39011""","46209","2019-2023","2022","Census","United States"
"County","Belmont","OH","39013","=""39013""","65982","2019-2023","2022","Census","United States"
"County","Brown","OH","39015","=""39015""","43710","2019-2023","2022","Census","United States"
"County","Butler","OH","39017","=""39017""","389910","2019-2023","2022","Census","United States"
"County","Carroll","OH","39019","=""39019""","26731","2019-2023","2022","Census","United States"
"County","Champaign","OH","39021","=""39021""","38772","2019-2023","2022","Census","United States"
"County","Clark","OH","39023","=""39023""","135445","2019-2023","2022","Census","United States"
"County","Clermont","OH","39025","=""39025""","209862","2019-2023","2022","Census","United States"
"County","Clinton","OH","39027","=""39027""","42014","2019-2023","2022","Census","United States"
"County","Columbiana","OH","39029","=""39029""","101203","2019-2023","2022","Census","United States"
"County","Coshocton","OH","39031","=""39031""","36679","2019-2023","2022","Census","United States"
"County","Crawford","OH","39033","=""39033""","41767","2019-2023","2022","Census","United States"
"County","Cuyahoga","OH","39035","=""39035""","1249418","2019-2023","2022","Census","United States"
"County","Darke","OH","39037","=""39037""","51655","2019-2023","2022","Census","United States"
"County","Defiance","OH","39039","=""39039""","38258","2019-2023","2022","Census","United States"
"County","Delaware","OH","39041","=""39041""","221160","2019-2023","2022","Census","United States"
"County","Erie","OH","39043","=""39043""","74938","2019-2023","2022","Census","United States"
"County","Fairfield","OH","39045","=""39045""","161289","2019-2023","2022","Census","United States"
"County","Fayette","OH","39047","=""39047""","28880","2019-2023","2022","Census","United States"
"County","Franklin","OH","39049","=""39049""","1321635","2019-2023","2022","Census","United States"
"County","Fulton","OH","39051","=""39051""","42434","2019-2023","2022","Census","United States"
"County","Gallia","OH","39053","=""39053""","29162","2019-2023","2022","Census","United States"
"County","Geauga","OH","39055","=""39055""","95479","2019-2023","2022","Census","United States"
"County","Greene","OH","39057","=""39057""","168531","2019-2023","2022","Census","United States"
"County","Guernsey","OH","39059","=""39059""","38283","2019-2023","2022","Census","United States"
"County","Hamilton","OH","39061","=""39061""","827878","2019-2023","2022","Census","United States"
"County","Hancock","OH","39063","=""39063""","74885","2019-2023","2022","Census","United States"
"County","Hardin","OH","39065","=""39065""","30527","2019-2023","2022","Census","United States"
"County","Harrison","OH","39067","=""39067""","14408","2019-2023","2022","Census","United States"
"County","Henry","OH","39069","=""39069""","27581","2019-2023","2022","Census","United States"
"County","Highland","OH","39071","=""39071""","43403","2019-2023","2022","Census","United States"
"County","Hocking","OH","39073","=""39073""","27938","2019-2023","2022","Census","United States"
"County","Holmes","OH","39075","=""39075""","44312","2019-2023","2022","Census","United States"
"County","Huron","OH","39077","=""39077""","58412","2019-2023","2022","Census","United States"
"County","Jackson","OH","39079","=""39079""","32588","2019-2023","2022","Census","United States"
"County","Jefferson","OH","39081","=""39081""","64855","2019-2023","2022","Census","United States"
"County","Knox","OH","39083","=""39083""","62888","2019-2023","2022","Census","United States"
"County","Lake","OH","39085","=""39085""","232101","2019-2023","2022","Census","United States"
"County","Lawrence","OH","39087","=""39087""","57385","2019-2023","2022","Census","United States"
"County","Licking","OH","39089","=""39089""","180311","2019-2023","2022","Census","United States"
"County","Logan","OH","39091","=""39091""","46140","2019-2023","2022","Census","United States"
"County","Lorain","OH","39093","=""39093""","314588","2019-2023","2022","Census","United States"
"County","Lucas","OH","39095","=""39095""","428748","2019-2023","2022","Census","United States"
"County","Madison","OH","39097","=""39097""","44126","2019-2023","2022","Census","United States"
"County","Mahoning","OH","39099","=""39099""","227063","2019-2023","2022","Census","United States"
"County","Marion","OH","39101","=""39101""","65145","2019-2023","2022","Census","United States"
"County","Medina","OH","39103","=""39103""","183049","2019-2023","2022","Census","United States"
"County","Meigs","OH","39105","=""39105""","22072","2019-2023","2022","Census","United States"
"County","Mercer","OH","39107","=""39107""","42438","2019-2023","2022","Census","United States"
"County","Miami","OH","39109","=""39109""","109549","2019-2023","2022","Census","United States"
"County","Monroe","OH","39111","=""39111""","13308","2019-2023","2022","Census","United States"
"County","Montgomery","OH","39113","=""39113""","535528","2019-2023","2022","Census","United States"
"County","Morgan","OH","39115","=""39115""","13758","2019-2023","2022","Census","United States"
"County","Morrow","OH","39117","=""39117""","35214","2019-2023","2022","Census","United States"
"County","Muskingum","OH","39119","=""39119""","86382","2019-2023","2022","Census","United States"
"County","Noble","OH","39121","=""39121""","14252","2019-2023","2022","Census","United States"
"County","Ottawa","OH","39123","=""39123""","40161","2019-2023","2022","Census","United States"
"County","Paulding","OH","39125","=""39125""","18800","2019-2023","2022","Census","United States"
"County","Perry","OH","39127","=""39127""","35474","2019-2023","2022","Census","United States"
"County","Pickaway","OH","39129","=""39129""","59407","2019-2023","2022","Census","United States"
"County","Pike","OH","39131","=""39131""","27080","2019-2023","2022","Census","United States"
"County","Portage","OH","39133","=""39133""","161421","2019-2023","2022","Census","United States"
"County","Preble","OH","39135","=""39135""","40802","2019-2023","2022","Census","United States"
"County","Putnam","OH","39137","=""39137""","34352","2019-2023","2022","Census","United States"
"County","Richland","OH","39139","=""39139""","125138","2019-2023","2022","Census","United States"
"County","Ross","OH","39141","=""39141""","76748","2019-2023","2022","Census","United States"
"County","Sandusky","OH","39143","=""39143""","58770","2019-2023","2022","Census","United States"
"County","Scioto","OH","39145","=""39145""","73118","2019-2023","2022","Census","United States"
"County","Seneca","OH","39147","=""39147""","54861","2019-2023","2022","Census","United States"
"County","Shelby","OH","39149","=""39149""","48007","2019-2023","2022","Census","United States"
"County","Stark","OH","39151","=""39151""","373764","2019-2023","2022","Census","United States"
"County","Summit","OH","39153","=""39153""","538087","2019-2023","2022","Census","United States"
"County","Trumbull","OH","39155","=""39155""","201367","2019-2023","2022","Census","United States"
"County","Tuscarawas","OH","39157","=""39157""","92585","2019-2023","2022","Census","United States"
"County","Union","OH","39159","=""39159""","65293","2019-2023","2022","Census","United States"
"County","Van Wert","OH","39161","=""39161""","28824","2019-2023","2022","Census","United States"
"County","Vinton","OH","39163","=""39163""","12686","2019-2023","2022","Census","United States"
"County","Warren","OH","39165","=""39165""","246364","2019-2023","2022","Census","United States"
"County","Washington","OH","39167","=""39167""","59318","2019-2023","2022","Census","United States"
"County","Wayne","OH","39169","=""39169""","116618","2019-2023","2022","Census","United States"
"County","Williams","OH","39171","=""39171""","36862","2019-2023","2022","Census","United States"
"County","Wood","OH","39173","=""39173""","131795","2019-2023","2022","Census","United States"
"County","Wyandot","OH","39175","=""39175""","21699","2019-2023","2022","Census","United States"
"County","Adair","OK","40001","=""40001""","19595","2019-2023","2022","Census","United States"
"County","Alfalfa","OK","40003","=""40003""","5685","2019-2023","2022","Census","United States"
"County","Atoka","OK","40005","=""40005""","14255","2019-2023","2022","Census","United States"
"County","Beaver","OK","40007","=""40007""","5041","2019-2023","2022","Census","United States"
"County","Beckham","OK","40009","=""40009""","22202","2019-2023","2022","Census","United States"
"County","Blaine","OK","40011","=""40011""","8603","2019-2023","2022","Census","United States"
"County","Bryan","OK","40013","=""40013""","47237","2019-2023","2022","Census","United States"
"County","Caddo","OK","40015","=""40015""","26626","2019-2023","2022","Census","United States"
