"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Mora","NM","35033","=""35033""","50178","2019-2023","2022","Census","United States"
"County","Otero","NM","35035","=""35035""","52717","2019-2023","2022","Census","United States"
"County","Quay","NM","35037","=""35037""","43698","2019-2023","2022","Census","United States"
"County","Rio Arriba","NM","35039","=""35039""","53901","2019-2023","2022","Census","United States"
"County","Roosevelt","NM","35041","=""35041""","52445","2019-2023","2022","Census","United States"
"County","Sandoval","NM","35043","=""35043""","84053","2019-2023","2022","Census","United States"
"County","San Juan","NM","35045","=""35045""","53020","2019-2023","2022","Census","United States"
"County","San Miguel","NM","35047","=""35047""","47400","2019-2023","2022","Census","United States"
"County","Santa Fe","NM","35049","=""35049""","74689","2019-2023","2022","Census","United States"
"County","Sierra","NM","35051","=""35051""","37840","2019-2023","2022","Census","United States"
"County","Socorro","NM","35053","=""35053""","47556","2019-2023","2022","Census","United States"
"County","Taos","NM","35055","=""35055""","58908","2019-2023","2022","Census","United States"
"County","Torrance","NM","35057","=""35057""","46250","2019-2023","2022","Census","United States"
"County","Union","NM","35059","=""35059""","45319","2019-2023","2022","Census","United States"
"County","Valencia","NM","35061","=""35061""","58333","2019-2023","2022","Census","United States"
"County","Albany","NY","36001","=""36001""","83149","2019-2023","2022","Census","United States"
"County","Allegany","NY","36003","=""36003""","61233","2019-2023","2022","Census","United States"
"County","Bronx","NY","36005","=""36005""","49036","2019-2023","2022","Census","United States"
"County","Broome","NY","36007","=""36007""","61059","2019-2023","2022","Census","United States"
"County","Cattaraugus","NY","36009","=""36009""","58248","2019-2023","2022","Census","United States"
"County","Cayuga","NY","36011","=""36011""","66583","2019-2023","2022","Census","United States"
"County","Chautauqua","NY","36013","=""36013""","56507","2019-2023","2022","Census","United States"
"County","Chemung","NY","36015","=""36015""","63469","2019-2023","2022","Census","United States"
"County","Chenango","NY","36017","=""36017""","62093","2019-2023","2022","Census","United States"
"County","Clinton","NY","36019","=""36019""","69208","2019-2023","2022","Census","United States"
"County","Columbia","NY","36021","=""36021""","83619","2019-2023","2022","Census","United States"
"County","Cortland","NY","36023","=""36023""","67527","2019-2023","2022","Census","United States"
"County","Delaware","NY","36025","=""36025""","60226","2019-2023","2022","Census","United States"
"County","Dutchess","NY","36027","=""36027""","97273","2019-2023","2022","Census","United States"
"County","Erie","NY","36029","=""36029""","71175","2019-2023","2022","Census","United States"
"County","Essex","NY","36031","=""36031""","70215","2019-2023","2022","Census","United States"
"County","Franklin","NY","36033","=""36033""","63747","2019-2023","2022","Census","United States"
"County","Fulton","NY","36035","=""36035""","62615","2019-2023","2022","Census","United States"
"County","Genesee","NY","36037","=""36037""","72055","2019-2023","2022","Census","United States"
"County","Greene","NY","36039","=""36039""","74011","2019-2023","2022","Census","United States"
"County","Hamilton","NY","36041","=""36041""","68950","2019-2023","2022","Census","United States"
"County","Herkimer","NY","36043","=""36043""","68858","2019-2023","2022","Census","United States"
"County","Jefferson","NY","36045","=""36045""","64978","2019-2023","2022","Census","United States"
"County","Kings","NY","36047","=""36047""","78548","2019-2023","2022","Census","United States"
"County","Lewis","NY","36049","=""36049""","68329","2019-2023","2022","Census","United States"
"County","Livingston","NY","36051","=""36051""","72464","2019-2023","2022","Census","United States"
"County","Madison","NY","36053","=""36053""","73141","2019-2023","2022","Census","United States"
"County","Monroe","NY","36055","=""36055""","74409","2019-2023","2022","Census","United States"
"County","Montgomery","NY","36057","=""36057""","62923","2019-2023","2022","Census","United States"
"County","Nassau","NY","36059","=""36059""","143408","2019-2023","2022","Census","United States"
"County","New York","NY","36061","=""36061""","104553","2019-2023","2022","Census","United States"
"County","Niagara","NY","36063","=""36063""","67809","2019-2023","2022","Census","United States"
"County","Oneida","NY","36065","=""36065""","68819","2019-2023","2022","Census","United States"
"County","Onondaga","NY","36067","=""36067""","74740","2019-2023","2022","Census","United States"
"County","Ontario","NY","36069","=""36069""","79814","2019-2023","2022","Census","United States"
"County","Orange","NY","36071","=""36071""","96497","2019-2023","2022","Census","United States"
"County","Orleans","NY","36073","=""36073""","63838","2019-2023","2022","Census","United States"
"County","Oswego","NY","36075","=""36075""","68461","2019-2023","2022","Census","United States"
"County","Otsego","NY","36077","=""36077""","67086","2019-2023","2022","Census","United States"
"County","Putnam","NY","36079","=""36079""","127405","2019-2023","2022","Census","United States"
"County","Queens","NY","36081","=""36081""","84961","2019-2023","2022","Census","United States"
"County","Rensselaer","NY","36083","=""36083""","86663","2019-2023","2022","Census","United States"
"County","Richmond","NY","36085","=""36085""","98290","2019-2023","2022","Census","United States"
"County","Rockland","NY","36087","=""36087""","110631","2019-2023","2022","Census","United States"
"County","St. Lawrence","NY","36089","=""36089""","61900","2019-2023","2022","Census","United States"
"County","Saratoga","NY","36091","=""36091""","99653","2019-2023","2022","Census","United States"
"County","Schenectady","NY","36093","=""36093""","76989","2019-2023","2022","Census","United States"
"County","Schoharie","NY","36095","=""36095""","71188","2019-2023","2022","Census","United States"
"County","Schuyler","NY","36097","=""36097""","65625","2019-2023","2022","Census","United States"
"County","Seneca","NY","36099","=""36099""","66007","2019-2023","2022","Census","United States"
"County","Steuben","NY","36101","=""36101""","64740","2019-2023","2022","Census","United States"
"County","Suffolk","NY","36103","=""36103""","128329","2019-2023","2022","Census","United States"
"County","Sullivan","NY","36105","=""36105""","69826","2019-2023","2022","Census","United States"
"County","Tioga","NY","36107","=""36107""","71791","2019-2023","2022","Census","United States"
"County","Tompkins","NY","36109","=""36109""","73012","2019-2023","2022","Census","United States"
"County","Ulster","NY","36111","=""36111""","81804","2019-2023","2022","Census","United States"
"County","Warren","NY","36113","=""36113""","78239","2019-2023","2022","Census","United States"
"County","Washington","NY","36115","=""36115""","72342","2019-2023","2022","Census","United States"
"County","Wayne","NY","36117","=""36117""","73914","2019-2023","2022","Census","United States"
"County","Westchester","NY","36119","=""36119""","118411","2019-2023","2022","Census","United States"
"County","Wyoming","NY","36121","=""36121""","68913","2019-2023","2022","Census","United States"
"County","Yates","NY","36123","=""36123""","67521","2019-2023","2022","Census","United States"
"County","Alamance","NC","37001","=""37001""","64445","2019-2023","2022","Census","United States"
"County","Alexander","NC","37003","=""37003""","65268","2019-2023","2022","Census","United States"
"County","Alleghany","NC","37005","=""37005""","44272","2019-2023","2022","Census","United States"
"County","Anson","NC","37007","=""37007""","44245","2019-2023","2022","Census","United States"
"County","Ashe","NC","37009","=""37009""","50827","2019-2023","2022","Census","United States"
"County","Avery","NC","37011","=""37011""","57657","2019-2023","2022","Census","United States"
"County","Beaufort","NC","37013","=""37013""","57997","2019-2023","2022","Census","United States"
"County","Bertie","NC","37015","=""37015""","45931","2019-2023","2022","Census","United States"
"County","Bladen","NC","37017","=""37017""","44528","2019-2023","2022","Census","United States"
"County","Brunswick","NC","37019","=""37019""","74034","2019-2023","2022","Census","United States"
"County","Buncombe","NC","37021","=""37021""","70578","2019-2023","2022","Census","United States"
"County","Burke","NC","37023","=""37023""","55684","2019-2023","2022","Census","United States"
"County","Cabarrus","NC","37025","=""37025""","86084","2019-2023","2022","Census","United States"
"County","Caldwell","NC","37027","=""37027""","55401","2019-2023","2022","Census","United States"
"County","Camden","NC","37029","=""37029""","87781","2019-2023","2022","Census","United States"
"County","Carteret","NC","37031","=""37031""","70235","2019-2023","2022","Census","United States"
"County","Caswell","NC","37033","=""37033""","59407","2019-2023","2022","Census","United States"
"County","Catawba","NC","37035","=""37035""","64544","2019-2023","2022","Census","United States"
"County","Chatham","NC","37037","=""37037""","88534","2019-2023","2022","Census","United States"
"County","Cherokee","NC","37039","=""37039""","51496","2019-2023","2022","Census","United States"
"County","Chowan","NC","37041","=""37041""","56982","2019-2023","2022","Census","United States"
"County","Clay","NC","37043","=""37043""","53645","2019-2023","2022","Census","United States"
"County","Cleveland","NC","37045","=""37045""","55769","2019-2023","2022","Census","United States"
"County","Columbus","NC","37047","=""37047""","48184","2019-2023","2022","Census","United States"
"County","Craven","NC","37049","=""37049""","64635","2019-2023","2022","Census","United States"
"County","Cumberland","NC","37051","=""37051""","58780","2019-2023","2022","Census","United States"
"County","Currituck","NC","37053","=""37053""","91548","2019-2023","2022","Census","United States"
"County","Dare","NC","37055","=""37055""","81214","2019-2023","2022","Census","United States"
"County","Davidson","NC","37057","=""37057""","62426","2019-2023","2022","Census","United States"
"County","Davie","NC","37059","=""37059""","73234","2019-2023","2022","Census","United States"
"County","Duplin","NC","37061","=""37061""","51880","2019-2023","2022","Census","United States"
"County","Durham","NC","37063","=""37063""","79501","2019-2023","2022","Census","United States"
