"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","People With Health Insurance","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Washington","OH","39167","=""39167""","55068","2019-2023","2022","Census","United States"
"County","Wayne","OH","39169","=""39169""","99373","2019-2023","2022","Census","United States"
"County","Williams","OH","39171","=""39171""","34017","2019-2023","2022","Census","United States"
"County","Wood","OH","39173","=""39173""","125312","2019-2023","2022","Census","United States"
"County","Wyandot","OH","39175","=""39175""","20776","2019-2023","2022","Census","United States"
"County","Adair","OK","40001","=""40001""","15327","2019-2023","2022","Census","United States"
"County","Alfalfa","OK","40003","=""40003""","4020","2019-2023","2022","Census","United States"
"County","Atoka","OK","40005","=""40005""","10362","2019-2023","2022","Census","United States"
"County","Beaver","OK","40007","=""40007""","4186","2019-2023","2022","Census","United States"
"County","Beckham","OK","40009","=""40009""","16704","2019-2023","2022","Census","United States"
"County","Blaine","OK","40011","=""40011""","6793","2019-2023","2022","Census","United States"
"County","Bryan","OK","40013","=""40013""","37469","2019-2023","2022","Census","United States"
"County","Caddo","OK","40015","=""40015""","20709","2019-2023","2022","Census","United States"
"County","Canadian","OK","40017","=""40017""","145475","2019-2023","2022","Census","United States"
"County","Carter","OK","40019","=""40019""","40909","2019-2023","2022","Census","United States"
"County","Cherokee","OK","40021","=""40021""","38137","2019-2023","2022","Census","United States"
"County","Choctaw","OK","40023","=""40023""","11754","2019-2023","2022","Census","United States"
"County","Cimarron","OK","40025","=""40025""","1846","2019-2023","2022","Census","United States"
"County","Cleveland","OK","40027","=""40027""","261747","2019-2023","2022","Census","United States"
"County","Coal","OK","40029","=""40029""","4098","2019-2023","2022","Census","United States"
"County","Comanche","OK","40031","=""40031""","94699","2019-2023","2022","Census","United States"
"County","Cotton","OK","40033","=""40033""","4959","2019-2023","2022","Census","United States"
"County","Craig","OK","40035","=""40035""","11273","2019-2023","2022","Census","United States"
"County","Creek","OK","40037","=""40037""","63431","2019-2023","2022","Census","United States"
"County","Custer","OK","40039","=""40039""","24584","2019-2023","2022","Census","United States"
"County","Delaware","OK","40041","=""40041""","34523","2019-2023","2022","Census","United States"
"County","Dewey","OK","40043","=""40043""","3761","2019-2023","2022","Census","United States"
"County","Ellis","OK","40045","=""40045""","3165","2019-2023","2022","Census","United States"
"County","Garfield","OK","40047","=""40047""","51726","2019-2023","2022","Census","United States"
"County","Garvin","OK","40049","=""40049""","21586","2019-2023","2022","Census","United States"
"County","Grady","OK","40051","=""40051""","48468","2019-2023","2022","Census","United States"
"County","Grant","OK","40053","=""40053""","3596","2019-2023","2022","Census","United States"
"County","Greer","OK","40055","=""40055""","4164","2019-2023","2022","Census","United States"
"County","Harmon","OK","40057","=""40057""","1848","2019-2023","2022","Census","United States"
"County","Harper","OK","40059","=""40059""","2728","2019-2023","2022","Census","United States"
"County","Haskell","OK","40061","=""40061""","9631","2019-2023","2022","Census","United States"
"County","Hughes","OK","40063","=""40063""","9774","2019-2023","2022","Census","United States"
"County","Jackson","OK","40065","=""40065""","19997","2019-2023","2022","Census","United States"
"County","Jefferson","OK","40067","=""40067""","4492","2019-2023","2022","Census","United States"
"County","Johnston","OK","40069","=""40069""","8838","2019-2023","2022","Census","United States"
"County","Kay","OK","40071","=""40071""","37341","2019-2023","2022","Census","United States"
"County","Kingfisher","OK","40073","=""40073""","12997","2019-2023","2022","Census","United States"
"County","Kiowa","OK","40075","=""40075""","7371","2019-2023","2022","Census","United States"
"County","Latimer","OK","40077","=""40077""","7634","2019-2023","2022","Census","United States"
"County","Le Flore","OK","40079","=""40079""","38725","2019-2023","2022","Census","United States"
"County","Lincoln","OK","40081","=""40081""","29181","2019-2023","2022","Census","United States"
"County","Logan","OK","40083","=""40083""","44161","2019-2023","2022","Census","United States"
"County","Love","OK","40085","=""40085""","8718","2019-2023","2022","Census","United States"
"County","McClain","OK","40087","=""40087""","39077","2019-2023","2022","Census","United States"
"County","McCurtain","OK","40089","=""40089""","25036","2019-2023","2022","Census","United States"
"County","McIntosh","OK","40091","=""40091""","14869","2019-2023","2022","Census","United States"
"County","Major","OK","40093","=""40093""","6739","2019-2023","2022","Census","United States"
"County","Marshall","OK","40095","=""40095""","12831","2019-2023","2022","Census","United States"
"County","Mayes","OK","40097","=""40097""","33020","2019-2023","2022","Census","United States"
"County","Murray","OK","40099","=""40099""","11526","2019-2023","2022","Census","United States"
"County","Muskogee","OK","40101","=""40101""","54350","2019-2023","2022","Census","United States"
"County","Noble","OK","40103","=""40103""","9891","2019-2023","2022","Census","United States"
"County","Nowata","OK","40105","=""40105""","7847","2019-2023","2022","Census","United States"
"County","Okfuskee","OK","40107","=""40107""","8697","2019-2023","2022","Census","United States"
"County","Oklahoma","OK","40109","=""40109""","678316","2019-2023","2022","Census","United States"
"County","Okmulgee","OK","40111","=""40111""","30746","2019-2023","2022","Census","United States"
"County","Osage","OK","40113","=""40113""","39277","2019-2023","2022","Census","United States"
"County","Ottawa","OK","40115","=""40115""","25033","2019-2023","2022","Census","United States"
"County","Pawnee","OK","40117","=""40117""","13361","2019-2023","2022","Census","United States"
"County","Payne","OK","40119","=""40119""","71476","2019-2023","2022","Census","United States"
"County","Pittsburg","OK","40121","=""40121""","35392","2019-2023","2022","Census","United States"
"County","Pontotoc","OK","40123","=""40123""","31119","2019-2023","2022","Census","United States"
"County","Pottawatomie","OK","40125","=""40125""","61600","2019-2023","2022","Census","United States"
"County","Pushmataha","OK","40127","=""40127""","8572","2019-2023","2022","Census","United States"
"County","Roger Mills","OK","40129","=""40129""","2944","2019-2023","2022","Census","United States"
"County","Rogers","OK","40131","=""40131""","85271","2019-2023","2022","Census","United States"
"County","Seminole","OK","40133","=""40133""","18681","2019-2023","2022","Census","United States"
"County","Sequoyah","OK","40135","=""40135""","32520","2019-2023","2022","Census","United States"
"County","Stephens","OK","40137","=""40137""","37008","2019-2023","2022","Census","United States"
"County","Texas","OK","40139","=""40139""","17739","2019-2023","2022","Census","United States"
"County","Tillman","OK","40141","=""40141""","5888","2019-2023","2022","Census","United States"
"County","Tulsa","OK","40143","=""40143""","575447","2019-2023","2022","Census","United States"
"County","Wagoner","OK","40145","=""40145""","74346","2019-2023","2022","Census","United States"
"County","Washington","OK","40147","=""40147""","46329","2019-2023","2022","Census","United States"
"County","Washita","OK","40149","=""40149""","9294","2019-2023","2022","Census","United States"
"County","Woods","OK","40151","=""40151""","7418","2019-2023","2022","Census","United States"
"County","Woodward","OK","40153","=""40153""","16850","2019-2023","2022","Census","United States"
"County","Baker","OR","41001","=""41001""","15485","2019-2023","2022","Census","United States"
"County","Benton","OR","41003","=""41003""","91122","2019-2023","2022","Census","United States"
"County","Clackamas","OR","41005","=""41005""","398975","2019-2023","2022","Census","United States"
"County","Clatsop","OR","41007","=""41007""","38111","2019-2023","2022","Census","United States"
"County","Columbia","OR","41009","=""41009""","49906","2019-2023","2022","Census","United States"
"County","Coos","OR","41011","=""41011""","59987","2019-2023","2022","Census","United States"
"County","Crook","OR","41013","=""41013""","23809","2019-2023","2022","Census","United States"
"County","Curry","OR","41015","=""41015""","22003","2019-2023","2022","Census","United States"
"County","Deschutes","OR","41017","=""41017""","189302","2019-2023","2022","Census","United States"
"County","Douglas","OR","41019","=""41019""","104997","2019-2023","2022","Census","United States"
"County","Gilliam","OR","41021","=""41021""","1858","2019-2023","2022","Census","United States"
"County","Grant","OR","41023","=""41023""","6557","2019-2023","2022","Census","United States"
"County","Harney","OR","41025","=""41025""","6863","2019-2023","2022","Census","United States"
"County","Hood River","OR","41027","=""41027""","21749","2019-2023","2022","Census","United States"
"County","Jackson","OR","41029","=""41029""","208175","2019-2023","2022","Census","United States"
"County","Jefferson","OR","41031","=""41031""","21792","2019-2023","2022","Census","United States"
"County","Josephine","OR","41033","=""41033""","80444","2019-2023","2022","Census","United States"
"County","Klamath","OR","41035","=""41035""","63851","2019-2023","2022","Census","United States"
"County","Lake","OR","41037","=""41037""","7349","2019-2023","2022","Census","United States"
"County","Lane","OR","41039","=""41039""","357912","2019-2023","2022","Census","United States"
"County","Lincoln","OR","41041","=""41041""","46201","2019-2023","2022","Census","United States"
"County","Linn","OR","41043","=""41043""","120421","2019-2023","2022","Census","United States"
"County","Malheur","OR","41045","=""41045""","25639","2019-2023","2022","Census","United States"
"County","Marion","OR","41047","=""41047""","310377","2019-2023","2022","Census","United States"
"County","Morrow","OR","41049","=""41049""","11096","2019-2023","2022","Census","United States"
"County","Multnomah","OR","41051","=""41051""","750925","2019-2023","2022","Census","United States"
"County","Polk","OR","41053","=""41053""","83366","2019-2023","2022","Census","United States"
