County,State,GeoID,Total_Population,Insured,Uninsured,Percent_Insured,Percent_Uninsured
Carteret,NC,37031,68652.0,60868.0,6221.0,88.66165588766532,9.061644234690904
Caswell,NC,37033,22689.0,19523.0,1954.0,86.04610163515359,8.612102781083344
Catawba,NC,37035,162051.0,141512.0,18885.0,87.32559502872552,11.653738637836236
Chatham,NC,37037,78319.0,70994.0,6642.0,90.64722481134847,8.480700723962258
Cherokee,NC,37039,29197.0,24616.0,4264.0,84.3100318525876,14.604240161660446
Chowan,NC,37041,13814.0,12377.0,1213.0,89.59750977269437,8.78094686549877
Clay,NC,37043,11391.0,9580.0,1729.0,84.10148362742515,15.1786498112545
Cleveland,NC,37045,100170.0,89267.0,10334.0,89.11550364380552,10.31646201457522
Columbus,NC,37047,50453.0,41493.0,6524.0,82.24089746893148,12.930846530434264
Craven,NC,37049,101074.0,85735.0,8268.0,84.82399034370857,8.1801452401211
Cumberland,NC,37051,336749.0,269526.0,31334.0,80.03765415784456,9.304853169571402
Currituck,NC,37053,29612.0,26249.0,2752.0,88.64311765500473,9.293529650141833
Dare,NC,37055,37534.0,33973.0,3301.0,90.51260190760377,8.79469281185059
Davidson,NC,37057,171063.0,151720.0,17704.0,88.69247002566306,10.349403436160946
Davie,NC,37059,43526.0,38850.0,4308.0,89.2569958185912,9.897532509304783
Duplin,NC,37061,49053.0,41326.0,7384.0,84.24765050047908,15.05310582431248
Durham,NC,37063,329405.0,286879.0,37821.0,87.09005631365643,11.481610783078581
Edgecombe,NC,37065,48777.0,42962.0,5205.0,88.07839760542879,10.671012977427887
Forsyth,NC,37067,386740.0,343194.0,40370.0,88.74023892020479,10.438537518746445
Franklin,NC,37069,71962.0,64030.0,6955.0,88.97751591117535,9.664823101081126
Gaston,NC,37071,231485.0,204366.0,24879.0,88.2847700714949,10.747564637017518
Gates,NC,37073,10437.0,9680.0,681.0,92.74695793810483,6.524863466513366
Graham,NC,37075,8041.0,6810.0,1081.0,84.69095883596567,13.443601542096753
Granville,NC,37077,61439.0,51466.0,5784.0,83.76763944725663,9.414215726167418
Greene,NC,37079,20421.0,14972.0,2800.0,73.3166838058861,13.711375544782332
Guilford,NC,37081,542987.0,489847.0,48589.0,90.213393690825,8.948464696208196
Halifax,NC,37083,48219.0,42381.0,4706.0,87.89273937659429,9.759638316846056
Harnett,NC,37085,136503.0,116303.0,13905.0,85.20179043684021,10.186589305729544
Haywood,NC,37087,62432.0,54962.0,6976.0,88.03498206048181,11.173757047667863
Henderson,NC,37089,117387.0,102109.0,14176.0,86.98493018818098,12.076294649322326
Hertford,NC,37091,20492.0,17639.0,1887.0,86.0774936560609,9.208471598672654
Hoke,NC,37093,53102.0,43942.0,5674.0,82.75017890098302,10.685096606530827
Hyde,NC,37095,4625.0,3544.0,461.0,76.62702702702703,9.967567567567567
Iredell,NC,37097,191800.0,172318.0,18069.0,89.84254431699688,9.420750782064651
Jackson,NC,37099,43089.0,36310.0,6520.0,84.26744644804938,15.131472069437676
Johnston,NC,37101,226623.0,199948.0,24903.0,88.22935006596859,10.988734594458638
Jones,NC,37103,9245.0,8153.0,970.0,88.18820984315846,10.49215792320173
Lee,NC,37105,64565.0,55619.0,7879.0,86.14419577170294,12.203206071400913
Lenoir,NC,37107,54917.0,48451.0,5504.0,88.2258681282663,10.022397436130888
Lincoln,NC,37109,90359.0,81422.0,8291.0,90.10945229584215,9.17562168682699
McDowell,NC,37111,44679.0,38368.0,5087.0,85.87479576534838,11.385662167908862
Macon,NC,37113,37533.0,31947.0,5376.0,85.11709695467988,14.323395412037407
Madison,NC,37115,21640.0,19531.0,1871.0,90.25415896487985,8.646025878003696
Martin,NC,37117,21773.0,19969.0,1659.0,91.71450879529692,7.619528774169844
Mecklenburg,NC,37119,1130906.0,994478.0,130354.0,87.93639789690744,11.526510603003254
Mitchell,NC,37121,14973.0,13402.0,1490.0,89.50778067187605,9.951245575368997
Montgomery,NC,37123,25874.0,21849.0,3282.0,84.44384324031846,12.684548195099326
Moore,NC,37125,102840.0,90271.0,7618.0,87.7781019058732,7.4076234928043565
Nash,NC,37127,95451.0,83201.0,11120.0,87.16618998229458,11.649956522194634
New Hanover,NC,37129,231214.0,204484.0,24162.0,88.43928135839525,10.450059252467412
Northampton,NC,37131,17212.0,14954.0,1649.0,86.88124564257494,9.580525214966302
Onslow,NC,37133,208537.0,150303.0,16951.0,72.07497950004075,8.128533545605816
Orange,NC,37135,147292.0,136821.0,9666.0,92.8909920430166,6.562474540368791
Pamlico,NC,37137,12315.0,10492.0,982.0,85.1969143321153,7.974015428339423
Pasquotank,NC,37139,40830.0,35351.0,3796.0,86.5809453832966,9.297085476365417
Pender,NC,37141,63475.0,55918.0,5979.0,88.09452540370224,9.419456478928712
Perquimans,NC,37143,13146.0,11763.0,1341.0,89.47968963943404,10.200821542674579
Person,NC,37145,39275.0,35743.0,3215.0,91.00700190961172,8.18586887332909
Pitt,NC,37147,172279.0,153461.0,17042.0,89.07702041456011,9.892093638806818
Polk,NC,37149,19689.0,17501.0,1886.0,88.88719589618569,9.5789527147138
Randolph,NC,37151,145322.0,126240.0,17839.0,86.86915952161407,12.275498548051912
Richmond,NC,37153,42818.0,37767.0,3963.0,88.20355925078238,9.255453314026811
Robeson,NC,37155,116858.0,98618.0,16476.0,84.3913125331599,14.099163086823324
Rockingham,NC,37157,91585.0,81465.0,9102.0,88.95015559316481,9.938308675001364
Rowan,NC,37159,148487.0,131131.0,14956.0,88.31143467104864,10.072262218241328
Rutherford,NC,37161,64850.0,56274.0,7540.0,86.77563608326908,11.626831148804936
Sampson,NC,37163,59245.0,48910.0,9287.0,82.55548991476074,15.675584437505275
Scotland,NC,37165,34353.0,28814.0,3861.0,83.87622623933864,11.239193083573488
Stanly,NC,37167,63557.0,55599.0,6514.0,87.47895589785547,10.249067765942382
Stokes,NC,37169,44889.0,40576.0,3807.0,90.3918554657043,8.480919601684155
Surry,NC,37171,71407.0,62153.0,8383.0,87.04048622684051,11.73974540311174
Swain,NC,37173,14065.0,10616.0,3213.0,75.47813722004977,22.84393885531461
Transylvania,NC,37175,33243.0,28968.0,3872.0,87.14014980597419,11.647564900881388
Tyrrell,NC,37177,3376.0,2477.0,363.0,73.37085308056872,10.752369668246446
Union,NC,37179,244975.0,224437.0,19357.0,91.61628737626289,7.901622614552506
Vance,NC,37181,42361.0,36553.0,5416.0,86.2892755128538,12.785345010741011
Wake,NC,37183,1151009.0,1049610.0,93307.0,91.19042509658917,8.106539566588966
Warren,NC,37185,18751.0,16114.0,1920.0,85.93675003999786,10.239453895792225
Washington,NC,37187,10905.0,9823.0,898.0,90.07794589637781,8.234754699679046
Watauga,NC,37189,54607.0,48580.0,5799.0,88.96295346750416,10.619517644258062
Wayne,NC,37191,117606.0,98846.0,13627.0,84.04843290308318,11.586993860857438
Wilkes,NC,37193,65983.0,57591.0,7374.0,87.28157252625677,11.175605837867328
Wilson,NC,37195,78648.0,67727.0,9918.0,86.11407791679382,12.610619469026549
Yadkin,NC,37197,37419.0,32628.0,4398.0,87.19634410326304,11.753387316603863
Yancey,NC,37199,18676.0,16797.0,1749.0,89.93895909188264,9.36496037695438
Adams,ND,38001,2179.0,1941.0,171.0,89.0775585130794,7.847636530518587
Barnes,ND,38003,10794.0,10051.0,511.0,93.1165462293867,4.734111543450065
Benson,ND,38005,5861.0,5393.0,451.0,92.0150145026446,7.694932605357447
Billings,ND,38007,948.0,910.0,38.0,95.9915611814346,4.008438818565401
Bottineau,ND,38009,6390.0,5783.0,471.0,90.50078247261347,7.370892018779343
Bowman,ND,38011,2935.0,2651.0,223.0,90.3236797274276,7.597955706984667
Burke,ND,38013,2163.0,2066.0,96.0,95.51548774849745,4.438280166435506
Burleigh,ND,38015,98986.0,92213.0,4545.0,93.15761824904531,4.591558402198291
Cass,ND,38017,189286.0,176597.0,10694.0,93.29638747715097,5.6496518495821135
Cavalier,ND,38019,3663.0,3446.0,125.0,94.07589407589407,3.412503412503413
Dickey,ND,38021,4959.0,4445.0,385.0,89.63500705787457,7.763662028634806
Divide,ND,38023,2174.0,1928.0,175.0,88.68445262189513,8.049678012879486
Dunn,ND,38025,4043.0,3290.0,686.0,81.37521642344794,16.967598318080633
Eddy,ND,38027,2319.0,2113.0,130.0,91.1168607158258,5.60586459680897
Emmons,ND,38029,3269.0,2987.0,209.0,91.37350871826246,6.393392474762924
Foster,ND,38031,3372.0,3122.0,155.0,92.58600237247924,4.596678529062871
Golden Valley,ND,38033,1679.0,1628.0,38.0,96.96247766527695,2.2632519356759975
Grand Forks,ND,38035,72764.0,67040.0,3468.0,92.13347259633885,4.766093122972899
Grant,ND,38037,2276.0,2121.0,112.0,93.18980667838312,4.92091388400703
Griggs,ND,38039,2340.0,2132.0,130.0,91.11111111111111,5.555555555555555
Hettinger,ND,38041,2453.0,2185.0,123.0,89.07460252751733,5.014268242967795
Kidder,ND,38043,2374.0,2293.0,81.0,96.58803706823926,3.411962931760741
LaMoure,ND,38045,4107.0,3812.0,223.0,92.81714146579012,5.429754078402727
Logan,ND,38047,1848.0,1726.0,53.0,93.3982683982684,2.867965367965368
McHenry,ND,38049,5264.0,4809.0,380.0,91.3563829787234,7.218844984802432
McIntosh,ND,38051,2512.0,2243.0,160.0,89.29140127388536,6.369426751592357
McKenzie,ND,38053,14280.0,12245.0,1907.0,85.74929971988794,13.354341736694678
McLean,ND,38055,9807.0,9122.0,539.0,93.01519322932599,5.496074232690935
Mercer,ND,38057,8341.0,7494.0,654.0,89.8453422850977,7.840786476441673
Morton,ND,38059,33479.0,31231.0,1587.0,93.28534305086771,4.740284954747753
Mountrail,ND,38061,9567.0,7938.0,1552.0,82.97271872060207,16.22243127417163
Nelson,ND,38063,3015.0,2775.0,138.0,92.03980099502488,4.577114427860696
Oliver,ND,38065,1821.0,1767.0,54.0,97.03459637561778,2.9654036243822075
Pembina,ND,38067,6787.0,6187.0,421.0,91.1595697657286,6.203035214380433
Pierce,ND,38069,3961.0,3481.0,331.0,87.88184801817724,8.356475637465287
Ramsey,ND,38071,11563.0,10292.0,896.0,89.00804289544236,7.74885410360633
Ransom,ND,38073,5662.0,5225.0,218.0,92.28187919463086,3.850229600847757
Renville,ND,38075,2277.0,2047.0,129.0,89.8989898989899,5.665349143610013
Richland,ND,38077,16550.0,15308.0,1069.0,92.49546827794562,6.459214501510574
Rolette,ND,38079,12065.0,9069.0,2896.0,75.16784086199752,24.003315375051805
Sargent,ND,38081,3822.0,3613.0,153.0,94.5316588173731,4.003139717425432
Sheridan,ND,38083,1327.0,1235.0,87.0,93.06706857573474,6.556141672946496
Sioux,ND,38085,3789.0,2843.0,913.0,75.03299023489048,24.096067564001057
Slope,ND,38087,795.0,772.0,23.0,97.10691823899371,2.8930817610062896
Stark,ND,38089,33116.0,30333.0,2465.0,91.5962072714096,7.443531827515401
Steele,ND,38091,1731.0,1664.0,67.0,96.12940496822647,3.870595031773541
Stutsman,ND,38093,21525.0,19546.0,1088.0,90.80603948896632,5.05458768873403
Towner,ND,38095,2113.0,1972.0,110.0,93.32702318977756,5.205868433506862
Traill,ND,38097,7980.0,7335.0,397.0,91.9172932330827,4.974937343358396
Walsh,ND,38099,10488.0,9480.0,769.0,90.38901601830663,7.332189168573608
Ward,ND,38101,69232.0,60552.0,3918.0,87.4624451120869,5.65923272475156
Wells,ND,38103,3942.0,3665.0,195.0,92.97311009639778,4.946727549467275
Williams,ND,38105,39368.0,34475.0,4569.0,87.57112375533428,11.605872790083316
Adams,OH,39001,27510.0,25148.0,2125.0,91.41403126135951,7.724463831334061
Allen,OH,39003,101685.0,93175.0,6261.0,91.63101735752569,6.157250331907361
Ashland,OH,39005,52296.0,47231.0,4462.0,90.31474682576105,8.53220131558819
Ashtabula,OH,39007,97343.0,85453.0,8955.0,87.78545966325262,9.199428823849686
Athens,OH,39009,61573.0,57466.0,3518.0,93.32986861124193,5.713543273837559
Auglaize,OH,39011,46209.0,43924.0,1777.0,95.0550758510247,3.8455712090718257
Belmont,OH,39013,65982.0,58767.0,3759.0,89.06519959989087,5.6970082749840865
Brown,OH,39015,43710.0,40334.0,2839.0,92.27636696408145,6.495081217112789
Butler,OH,39017,389910.0,361659.0,24351.0,92.75448180349312,6.245287374009386
Carroll,OH,39019,26731.0,24067.0,2428.0,90.03404287157232,9.083087052485878
Champaign,OH,39021,38772.0,36410.0,1946.0,93.90797482719489,5.019085938305994
Clark,OH,39023,135445.0,124744.0,9067.0,92.09937613053269,6.694230130311196
Clermont,OH,39025,209862.0,196373.0,11932.0,93.57244284339232,5.685641040302675
Clinton,OH,39027,42014.0,39136.0,2584.0,93.14990241348123,6.150330842100252
Columbiana,OH,39029,101203.0,91367.0,6720.0,90.28092052607136,6.640119364050473
Coshocton,OH,39031,36679.0,32416.0,3952.0,88.37754573461653,10.77455764879086
Crawford,OH,39033,41767.0,38665.0,2609.0,92.57308401369502,6.246558287643355
Cuyahoga,OH,39035,1249418.0,1166678.0,68133.0,93.37771666487916,5.453179000142466
Darke,OH,39037,51655.0,47753.0,3341.0,92.44603620172298,6.467912109185946
Defiance,OH,39039,38258.0,34588.0,3352.0,90.40723508808614,8.761566208374719
Delaware,OH,39041,221160.0,210317.0,9969.0,95.09721468620003,4.507596310363537
Erie,OH,39043,74938.0,69771.0,3951.0,93.10496677253197,5.272358483012623
Fairfield,OH,39045,161289.0,148070.0,9931.0,91.80415279405291,6.157270489618015
Fayette,OH,39047,28880.0,26350.0,2224.0,91.23961218836565,7.700831024930747
Franklin,OH,39049,1321635.0,1203189.0,110219.0,91.03791894131133,8.339594517397012
Fulton,OH,39051,42434.0,39664.0,2380.0,93.47221567610879,5.6087099967007585
Gallia,OH,39053,29162.0,25782.0,3002.0,88.4095741032851,10.294218503531994
Geauga,OH,39055,95479.0,86487.0,8182.0,90.58222226877113,8.569423642895297
Greene,OH,39057,168531.0,156390.0,8434.0,92.7959841216156,5.004420551708588
Guernsey,OH,39059,38283.0,34129.0,3811.0,89.14923072904422,9.954810229083405
Hamilton,OH,39061,827878.0,770893.0,47650.0,93.11673942295845,5.755678976854077
Hancock,OH,39063,74885.0,70652.0,3434.0,94.34733257661748,4.585698070374574
Hardin,OH,39065,30527.0,26732.0,3619.0,87.56838208798769,11.855079110295803
Harrison,OH,39067,14408.0,12321.0,1795.0,85.51499167129373,12.45835646862854
Henry,OH,39069,27581.0,25770.0,1456.0,93.43388564591567,5.278996410572496
Highland,OH,39071,43403.0,39131.0,3825.0,90.15736239430454,8.81275487869502
Hocking,OH,39073,27938.0,26000.0,1759.0,93.06321139666404,6.296084186412772
Holmes,OH,39075,44312.0,25147.0,18399.0,56.74986459649757,41.521484022386716
Huron,OH,39077,58412.0,53905.0,4017.0,92.28411970143121,6.8770115729644585
Jackson,OH,39079,32588.0,30188.0,2089.0,92.6353258868295,6.41033509267215
Jefferson,OH,39081,64855.0,60676.0,3405.0,93.55639503507825,5.250173463880965
Knox,OH,39083,62888.0,55185.0,6992.0,87.75124030021627,11.118178348810584
Lake,OH,39085,232101.0,218846.0,11285.0,94.2891241313049,4.862107444603858
Lawrence,OH,39087,57385.0,53945.0,2885.0,94.00540210856495,5.027446196741309
Licking,OH,39089,180311.0,169380.0,9639.0,93.93769653543045,5.345763708259618
Logan,OH,39091,46140.0,43134.0,2669.0,93.4850455136541,5.784568703944517
Lorain,OH,39093,314588.0,292603.0,16538.0,93.01149439902349,5.257034597632459
Lucas,OH,39095,428748.0,401445.0,22570.0,93.63192364745726,5.264164497560339
Madison,OH,39097,44126.0,36488.0,3021.0,82.69047726963696,6.846303766486879
Mahoning,OH,39099,227063.0,211937.0,10794.0,93.33841268722777,4.7537467575078285
Marion,OH,39101,65145.0,56726.0,3190.0,87.07652160564894,4.896768746642106
Medina,OH,39103,183049.0,174366.0,7406.0,95.25646138465656,4.045911204103819
Meigs,OH,39105,22072.0,20336.0,1545.0,92.13483146067416,6.999818774918448
Mercer,OH,39107,42438.0,40401.0,1574.0,95.20005655308921,3.7089401008530096
Miami,OH,39109,109549.0,103056.0,5381.0,94.0729719121124,4.911957206364275
Monroe,OH,39111,13308.0,12169.0,1036.0,91.44123835287046,7.784791103095882
Montgomery,OH,39113,535528.0,492226.0,34484.0,91.9141482798285,6.43925247606101
Morgan,OH,39115,13758.0,12702.0,891.0,92.32446576537288,6.476232010466637
Morrow,OH,39117,35214.0,31783.0,3103.0,90.25671607883228,8.811836201510763
Muskingum,OH,39119,86382.0,80455.0,5083.0,93.1386168414716,5.884327753467158
Noble,OH,39121,14252.0,11144.0,860.0,78.1925343811395,6.034240808307606
Ottawa,OH,39123,40161.0,38001.0,1709.0,94.62164786733398,4.2553721271880685
Paulding,OH,39125,18800.0,17668.0,1040.0,93.97872340425532,5.531914893617021
Perry,OH,39127,35474.0,32353.0,2878.0,91.20200710379433,8.112984157411061
Pickaway,OH,39129,59407.0,52411.0,3096.0,88.2236100122881,5.211507061457404
Pike,OH,39131,27080.0,25354.0,1509.0,93.62629246676514,5.572378138847858
Portage,OH,39133,161421.0,151968.0,8359.0,94.14388462467709,5.178384472900056
Preble,OH,39135,40802.0,38435.0,2091.0,94.19881378363806,5.124748786824175
Putnam,OH,39137,34352.0,32849.0,1224.0,95.62470889613414,3.5631113181183047
Richland,OH,39139,125138.0,110529.0,8171.0,88.32568843996228,6.529591331170388
Ross,OH,39141,76748.0,67127.0,4542.0,87.46416844738624,5.918069526241726
Sandusky,OH,39143,58770.0,54569.0,3323.0,92.85179513357154,5.654245363280586
Scioto,OH,39145,73118.0,66880.0,3639.0,91.46858502694275,4.976886676331409
Seneca,OH,39147,54861.0,51193.0,2865.0,93.31401177521373,5.222289057800624
Shelby,OH,39149,48007.0,45400.0,2238.0,94.56954194180015,4.661820151227946
Stark,OH,39151,373764.0,348283.0,21134.0,93.1825965047463,5.654370137305893
Summit,OH,39153,538087.0,502657.0,29923.0,93.4155629108304,5.5609966418069945
Trumbull,OH,39155,201367.0,184004.0,13731.0,91.37743523020157,6.8188928672523295
Tuscarawas,OH,39157,92585.0,83698.0,7978.0,90.40125290273802,8.61694658962035
Union,OH,39159,65293.0,60056.0,2678.0,91.97923207694546,4.101511647496669
Van Wert,OH,39161,28824.0,27527.0,997.0,95.50027754648903,3.4589231196225367
Vinton,OH,39163,12686.0,11725.0,894.0,92.42472016396027,7.047138577959957
Warren,OH,39165,246364.0,231179.0,8806.0,93.83635596109822,3.5743858680651392
Washington,OH,39167,59318.0,55068.0,3690.0,92.83522708115581,6.220708722478842
Wayne,OH,39169,116618.0,99373.0,16121.0,85.21240288806187,13.823766485448216
Williams,OH,39171,36862.0,34017.0,1911.0,92.28202484943844,5.184200531712875
Wood,OH,39173,131795.0,125312.0,5297.0,95.08099700292121,4.019120603968284
Wyandot,OH,39175,21699.0,20776.0,675.0,95.74634775796119,3.1107424305267526
Adair,OK,40001,19595.0,15327.0,4015.0,78.2189334013779,20.489920898188313
Alfalfa,OK,40003,5685.0,4020.0,492.0,70.71240105540898,8.654353562005277
Atoka,OK,40005,14255.0,10362.0,2543.0,72.6902841108383,17.839354612416695
Beaver,OK,40007,5041.0,4186.0,764.0,83.03907954770878,15.155723070819283
Beckham,OK,40009,22202.0,16704.0,2167.0,75.23646518331681,9.760381947572291
Blaine,OK,40011,8603.0,6793.0,853.0,78.9608276182727,9.915145879344415
Bryan,OK,40013,47237.0,37469.0,9175.0,79.32129474776129,19.423333403899484
Caddo,OK,40015,26626.0,20709.0,4543.0,77.77736047472395,17.062269961691577
Canadian,OK,40017,162621.0,145475.0,14605.0,89.45646626204487,8.981004913264584
Carter,OK,40019,48255.0,40909.0,6662.0,84.77670707698685,13.805823230753289
Cherokee,OK,40021,47621.0,38137.0,9008.0,80.0844165389219,18.916024442997838
Choctaw,OK,40023,14299.0,11754.0,2359.0,82.2015525561228,16.497657178823694
Cimarron,OK,40025,2247.0,1846.0,384.0,82.15398308856253,17.089452603471294
Cleveland,OK,40027,297545.0,261747.0,28913.0,87.96887865700987,9.717185635786183
Coal,OK,40029,5275.0,4098.0,1120.0,77.6872037914692,21.232227488151658
Comanche,OK,40031,121699.0,94699.0,12928.0,77.81411515295935,10.622930344538576
Cotton,OK,40033,5475.0,4959.0,412.0,90.57534246575342,7.525114155251142
Craig,OK,40035,14215.0,11273.0,2086.0,79.30355258529723,14.6746394653535
Creek,OK,40037,72353.0,63431.0,8089.0,87.66879051317844,11.179909609829586
Custer,OK,40039,28332.0,24584.0,3208.0,86.77114217139629,11.32288578286037
Delaware,OK,40041,41017.0,34523.0,6083.0,84.1675402881732,14.830436160616332
Dewey,OK,40043,4433.0,3761.0,586.0,84.84096548612678,13.21903902549064
Ellis,OK,40045,3717.0,3165.0,490.0,85.14931396287328,13.182674199623351
Garfield,OK,40047,62322.0,51726.0,8142.0,82.99797824203331,13.064407432367384
Garvin,OK,40049,25779.0,21586.0,3962.0,83.73482291787889,15.369098878932464
Grady,OK,40051,55868.0,48468.0,6878.0,86.75449273287033,12.31116202477268
Grant,OK,40053,4137.0,3596.0,463.0,86.92289098380469,11.19168479574571
Greer,OK,40055,5498.0,4164.0,364.0,75.73663150236449,6.620589305201892
Harmon,OK,40057,2452.0,1848.0,528.0,75.36704730831974,21.533442088091352
Harper,OK,40059,3231.0,2728.0,448.0,84.43206437635406,13.865676261219436
Haskell,OK,40061,11667.0,9631.0,1963.0,82.54907002657067,16.825233564755294
Hughes,OK,40063,13411.0,9774.0,2100.0,72.88047125493998,15.658787562448737
Jackson,OK,40065,24730.0,19997.0,3258.0,80.86130206227254,13.174282248281441
Jefferson,OK,40067,5377.0,4492.0,752.0,83.54100799702437,13.98549376976009
Johnston,OK,40069,10334.0,8838.0,1424.0,85.52351461196052,13.779756144764853
Kay,OK,40071,43731.0,37341.0,5453.0,85.38793990533031,12.469415288925475
Kingfisher,OK,40073,15288.0,12997.0,2061.0,85.01439037153324,13.48116169544741
Kiowa,OK,40075,8458.0,7371.0,913.0,87.14826200047293,10.79451406951998
